Stage,Day,Hour,PV,WT,Electricity Load,Hydrogen Load,Electricity Prices
0,4,1,0,8.496255199463379,2950.0577319968875,347.4362223323937,0.982180303583506
0,4,2,0,8.916427663202073,3275.7195302500195,519.1236926521989,0.9712741861606466
0,4,3,0,8.69951441846839,3497.1915137502747,277.29128088387733,0.9761974020136438
0,4,4,0,10.213328836867072,3511.6995963712197,687.4818086008521,0.9443641529345506
0,4,5,0,9.207184821358412,3478.3405121908736,309.38470483875324,0.9522952537952235
0,4,6,0,10.251281546320863,2603.3527709501836,1460.594403046784,0.9646854741789944
0,4,7,0,10.200890612929724,3847.956076358659,1816.8725567337801,0.9782408885337261
0,4,8,0,8.964146302200286,3803.006246582602,806.3146169121645,0.9709722581087652
0,4,9,0,8.629409845220048,3245.151674094886,1306.58526755491,0.988858628766718
0,4,10,0.06438835228702322,10.698747725250383,3622.1887847489434,753.2664812128653,0.9723252240289145
0,4,11,0.12587746197211236,9.063909366033151,3632.714695989383,3304.3357692797053,0.998929911727799
0,4,12,0.13128640706541203,10.954597080282007,4489.568551895063,5656.493756075872,0.9597680151444244
0,4,13,0.08115773720998967,9.447467353251367,3503.806757724844,4367.157960425328,0.9651344588731137
0,4,14,0.15779440330009134,8.62709011119181,5276.532644969229,11581.85668787953,0.991211834181368
0,4,15,0.08955836887441486,10.331324966772577,5220.404737905094,11172.53112426317,0.9905753089643783
0,4,16,0.12650019190355624,10.984992010345024,4414.2545250553785,10140.227579362889,0.9831234852141841
0,4,17,0.09915549038056817,10.860768747377465,4301.841221244281,10861.69514804084,0.9827887622432289
0,4,18,0,10.568552829450107,4674.931665201255,10270.989544019727,0.984022543510977
0,4,19,0,10.686310246709446,4516.277142629562,8390.288337207643,0.9902601698321067
0,4,20,0,9.271819152459456,4365.927590985391,9252.092010530354,0.9667765568112018
0,4,21,0,10.038579498332155,3993.0705959646816,7175.134690204393,0.9994126963630046
0,4,22,0,8.47561694492439,3686.130634664006,1386.9063856231808,0.9534744587882263
0,4,23,0,9.514172842764198,4080.1982109707305,135.91975844504256,0.9994275332152014
0,4,24,0,9.918353427532242,3264.087894239775,1145.3691825076007,0.9614272417075929
0,5,1,0,11.404443205204032,3451.986373136939,69.31804040605527,0.943183306549971
0,5,2,0,13.697477863884425,3358.3648374714116,1538.9038710442203,0.9359925961508058
0,5,3,0,13.21760215568554,3378.0246003618176,1798.030846575542,0.9726377808208843
0,5,4,0,13.369136509689788,3732.773524418576,878.8759628436118,0.9889989842736884
0,5,5,0,13.032161023377096,3216.2799642360733,256.60543136283474,0.9653818667628978
0,5,6,0,12.106953864554356,4289.191526404845,1158.9943221703747,0.9959867934774895
0,5,7,0,12.385877472902065,3033.146192729468,1109.9119872018857,0.9793456834658111
0,5,8,0,13.40175322342619,3299.0115507545042,1618.7416187332537,0.9924340698720696
0,5,9,0,13.537201550397613,2579.2506698656903,1488.303900698179,1.014141336749228
0,5,10,0.0849996682863336,12.870399288070264,2644.1182763382058,2720.0498195313157,0.9990107587412026
0,5,11,0.15655264685091513,13.051499091912794,3149.044368889789,3981.52670572421,0.9584032629339124
0,5,12,0.08401464525627486,12.671635847108437,3558.4238524664543,5642.562504314022,0.9767841945881764
0,5,13,0.19578892695053648,11.278409460186827,2836.1778337022392,3930.019427368211,0.9682966161324063
0,5,14,0.05778597408036401,12.475074950852184,5918.909085684593,11377.960237436557,0.955262163165185
0,5,15,0.1018551706926156,12.386983851092436,4733.430467234366,11548.679573277272,0.9439360633949843
0,5,16,0.03175446925737334,12.259779424189334,5042.1423732845415,11537.876393980669,0.9919672396549359
0,5,17,0.06537594585270125,12.240242884552144,5603.856528959048,10569.424876630066,0.9644965089176858
0,5,18,0,13.710523648516542,4211.536566825748,8556.813004651294,0.9831930911657651
0,5,19,0,12.339753188861186,4404.886833341626,9674.59137316304,0.9564497060876823
0,5,20,0,11.332104339659628,4224.91372190136,9265.377956033646,0.9522180450588793
0,5,21,0,11.609713565566988,3978.1736354695186,8722.281683759405,0.9235461388603257
0,5,22,0,12.829877352965932,3714.130485378097,206.1123122407852,0.95915843292272
0,5,23,0,13.997199527522366,3994.528735297244,1455.33731638453,0.9918059492192025
0,5,24,0,13.370533608317132,2804.96937971803,1689.1267884191436,0.9844973099505839
0,6,1,0,0,2942.3684321070523,166.32726494221717,0.922410488082004
0,6,2,0,0,3719.9365659015284,1740.2662413248163,1.006875946702398
0,6,3,0,0,2944.247524015913,971.6386248657856,0.9899609909579326
0,6,4,0,0,3156.156857332682,2255.115755605034,0.9492847394663669
0,6,5,0,0,3444.1288319180644,435.8483067237791,1.0134198090575894
0,6,6,0,0,3280.357280338856,1322.027274677578,0.9334128745775486
0,6,7,0,0,3945.0965142141654,1726.6739041184644,0.9873593149028171
0,6,8,0,0,3024.3818174142298,477.35785718249133,0.9400495433946868
0,6,9,0.4947671706074348,3.93196820995539,3160.984807992423,2719.6939139053293,0.9603557075300418
0,6,10,0.4645857788847809,0,3365.130343945244,2323.8783012863705,0.9806937017411129
0,6,11,0.4968705080834543,0,3530.898199417589,3836.2353046128046,0.9313812279871774
0,6,12,0.6911375116282334,0,3251.82825004633,3125.574733714856,0.9602886036864331
0,6,13,0.6107656689062572,0,4061.213602130072,2714.576467746241,1.007032301190324
0,6,14,0.46567085933495556,0,4938.30909544935,10866.533754100701,0.9903331993404358
0,6,15,0.4461450645362941,0,4456.881335307486,10998.365995978975,0.9354350401748454
0,6,16,0.3900489879974824,0,4035.163446175487,10430.559700035341,0.9922427077349276
0,6,17,0.3911326167053189,0,4686.4693614302405,10245.132444880677,1.0091376207018914
0,6,18,0.44704090872329133,0,4800.902646252987,9911.346086692241,0.9672889669897636
0,6,19,0,0,3278.4286906234697,7985.931942851026,0.980334056036688
0,6,20,0,0,3645.882915701687,10992.781492204793,0.9849963419808276
0,6,21,0,3.9936908578786556,3423.3716730437613,8047.818097618794,1.0036109893388134
0,6,22,0,0,3376.421564937253,427.6676869835331,1.0068684674878805
0,6,23,0,0,3153.64229390023,2132.042914747314,0.9738593371408619
0,6,24,0,3.6754861329151405,3355.9843262157415,1929.9920963970249,0.9898973105456444
0,7,1,0,5.120600684896762,3195.307774903141,734.0066481856674,0.9609301563596891
0,7,2,0,4.1048761828455245,3818.8954058577738,649.2046824396571,0.970626687408434
0,7,3,0,6.6634059020776,3332.286292965268,776.5732259915358,0.953781055013126
0,7,4,0,4.595232030721067,3914.6366938252727,1145.778630779807,0.9741948450673468
0,7,5,0,3.387776406969517,3434.3992509645846,970.7817184712264,0.9440459215968815
0,7,6,0,4.9584743871780255,3186.8274174124444,143.22602004368855,1.0003086906768741
0,7,7,0,4.440433688380227,3192.4374990159745,1442.2409673860147,1.0071337847377604
0,7,8,0,3.0208964455579235,3682.358116396276,137.3880390577178,0.9886427194339856
0,7,9,0.13434121562155366,5.138810987414603,3279.176641615464,2864.4811658444305,1.0237852009152275
0,7,10,0.18812411481219316,5.336197061052529,3323.7885864924374,692.8431414183709,0.995219674125519
0,7,11,0.4074200733886659,3.4383474041100746,3240.422517167147,3415.338226466807,0.9513065433594876
0,7,12,0.22579954434544308,5.955617366551239,3634.4495104304997,1733.1420838811246,0.9595916900122579
0,7,13,0.2605658725955495,3.290624615223227,3931.0179698294555,4438.451605441278,0.9625812335054836
0,7,14,0.315943458295322,6.3272731395872,5782.384400146759,12353.607435603843,1.0248286578397587
0,7,15,0.3359416804741856,6.2071063700476525,5112.834479687445,10388.512701716023,0.9497817372558496
0,7,16,0.26714337783948944,4.424917477386691,4797.106667293432,10680.943702006572,1.0191083524918105
0,7,17,0.22701820043841697,2.804330208014437,4533.698500102164,8694.722326508561,0.9881004733628658
0,7,18,0.25694439392423496,6.125444505470596,4412.678475698048,11615.157991493483,0.9326644588867017
0,7,19,0,5.023964442264274,4008.640539037394,10387.980279563648,0.9982853153779392
0,7,20,0,6.1375945816447315,3944.121447890425,8955.897765004464,0.9365437430673864
0,7,21,0,6.265981465745307,3544.1132877841765,9383.378594912221,1.0086403620358966
0,7,22,0,6.769381192064265,3791.625731214496,640.1435488732358,0.985101448574631
0,7,23,0,6.332224400786387,3213.399549719577,3569.802915332412,0.9531157123258538
0,7,24,0,3.762434603947348,3487.7472273551925,1908.4429790449115,0.9842340621023101
0,8,1,0,11.176713844086521,3242.8905449601325,794.6548330309793,0.9595316191758703
0,8,2,0,9.752987088446499,4341.294179709828,755.8846436063391,0.9752056918422881
0,8,3,0,10.380408239617893,4065.026919610562,632.1799163838546,0.988032544418562
0,8,4,0,8.983392349483927,3802.1376784764607,984.1046536210567,1.0132169662977304
0,8,5,0,11.009471279001234,3397.1260814646057,385.02077212141995,0.9640522947361089
0,8,6,0,10.886985006926102,3818.051121200349,302.9413900529634,0.9842896279708472
0,8,7,0,9.654204363666476,3284.969373937823,1151.4835702819162,0.9015142983723251
0,8,8,0,10.34731233164034,4120.978489608762,533.8539666053852,0.9565147275425797
0,8,9,0.026268899059233894,11.018949651821735,3569.164367241058,1178.435580366485,0.9605301982717724
0,8,10,0.012285916150503574,11.05137052877124,2372.204501801448,2223.8626247230145,0.9567902668517253
0,8,11,0.13138550820987152,9.178764726890753,3351.579967218173,3159.298179082153,0.9884382237286891
0,8,12,0.10093073369101364,10.264760856691192,4587.982023123795,3735.341179336232,0.991393679257889
0,8,13,0.14320545915777985,8.488480176442526,4069.0807606791195,3036.719811337024,0.9697467328978505
0,8,14,0.12906851032746397,10.771720908869653,5527.780107282484,10899.112425956382,1.0106386514222998
0,8,15,0.04666579822008867,10.99450689835788,4216.817635028496,11194.880368577196,0.9588116652820433
0,8,16,0.1276306877492971,11.11084173747577,4895.085487985755,11386.873386805757,1.0056516788158374
0,8,17,0.10044891459359843,9.827659502085286,4909.400810573424,9428.96287536922,0.955401218679239
0,8,18,0.08539923053473131,8.96805699441467,4148.368973580794,8850.46069455238,0.9711043950837287
0,8,19,0,9.61254401154082,4384.61999882664,7053.565209087496,0.9850671191354068
0,8,20,0,10.259664494329714,4190.075542768746,6737.87476242646,0.9825474178173711
0,8,21,0,10.84068799550337,4038.683689992192,8316.250842838099,1.0053129764427506
0,8,22,0,10.162607253754242,3485.6885571099783,1911.0684114005135,0.9747103452308865
0,8,23,0,9.356762978222799,3939.2509587649092,176.91562222668156,0.9161758859561029
0,8,24,0,10.41180696211591,3643.056637437945,2626.257111847056,0.9574831556251379
0,9,1,0,13.058822501883682,2851.496728748736,1312.2383247050932,0.9563679482955031
0,9,2,0,11.435107197576299,3198.478403622581,542.3602177333805,0.9403978225166943
0,9,3,0,12.269702828772262,2667.6642456777204,829.749549303082,1.0169478410013444
0,9,4,0,13.995381908792854,3539.212369176528,626.0230112507944,0.994208122608271
0,9,5,0,12.32976447187015,2988.9432916569162,176.97940081512502,0.9690090620355292
0,9,6,0,12.98982129049441,3969.4594478094577,1608.0829488599188,0.9646580067018108
0,9,7,0,12.026854689965184,3001.6981974442165,1323.233935408664,0.952733759063093
0,9,8,0,11.448178693269295,3480.8072239685166,1182.4145586336683,0.9257019441773756
0,9,9,0.00038863584477420623,12.894242883904816,3557.2317390153294,769.8694076510475,1.0211857155974178
0,9,10,0.10092287667476257,12.24049736040717,3420.8354355626925,2399.175699561766,1.013672064935686
0,9,11,0.16388740169766208,12.426474277464825,3454.619694047929,850.4079615257998,0.9760936090573546
0,9,12,0.17501038457751134,11.973312807889064,4046.3342391957553,2468.87926903959,0.9626110097547902
0,9,13,0.13949742281621705,11.71189789078949,3832.7511183736015,1775.0595352116359,1.037893712317878
0,9,14,0.06400411052418938,12.136444430485671,4810.91123859989,11796.779212482315,0.9490464267573172
0,9,15,0.03396257730501418,11.900167284675918,5004.617084012045,11397.658316882696,0.9830361106862413
0,9,16,0.024906500881345814,13.130207063285155,4262.835970350441,9627.119634370072,0.9738341057021495
0,9,17,0.08331365249064242,13.272800594593424,3879.2975844994644,8369.954912901594,0.972299457431696
0,9,18,0.11329225455528755,13.429613603944588,4207.465515733041,8289.25915798327,1.012564707697149
0,9,19,0,13.104458021713045,4205.410280937626,8119.793466593111,0.9731392892088163
0,9,20,0,13.338112980317932,4022.664895463662,8714.144330841777,0.9982299615888338
0,9,21,0,11.21934718895295,3850.9816243973482,9666.32771178802,0.9937375194104062
0,9,22,0,13.85543611491378,3471.0336838492767,30.02761330535286,0.9591268003621336
0,9,23,0,12.553153504002449,3450.4366352588904,934.0844370228348,0.9725373604714189
0,9,24,0,11.265321435704154,3753.710634061632,1130.4282845765758,0.9806031469904437
0,10,1,0,0,3695.8127933608216,1299.6967909792252,0.9590899473515956
0,10,2,0,0,3352.3760581140637,8.292109660967329,0.9640127855506389
0,10,3,0,0,3291.6802165281015,71.68790884386638,1.0012811853443997
0,10,4,0,0,3460.957771355614,530.63265878891,0.9555613799042771
0,10,5,0,3.674181011935537,3123.3269387549667,240.83459737894052,1.0055112463938913
0,10,6,0,0,3116.1042354286005,1103.1546832245924,1.0181178010444476
0,10,7,0,0,3702.1998527069654,820.5368466206658,0.959944249528763
0,10,8,0,0,3218.2796042331233,1423.700863535451,1.0190541781246178
0,10,9,0.5418540267173712,0,3099.406744589967,454.27977494072934,0.9672294377480116
0,10,10,0.7473804062610699,0,2929.408659772903,1806.8756249900234,0.9935894293358211
0,10,11,0.801013868890593,0,3256.484175803386,1290.7879702013324,0.9500481076673393
0,10,12,0.7591517071988301,0,3192.294010805874,2170.4716007748198,0.9604528711063217
0,10,13,0.8114642037200697,3.518935084309642,3011.1582051347464,3231.657293334223,1.058053381121286
0,10,14,0.7394716935213713,0,5250.961284860506,9690.957748243547,0.9745891413418272
0,10,15,0.795906860885551,0,4991.670038570569,8484.55810381525,0.9849160909457548
0,10,16,0.6229542666087264,0,5400.431681776379,9762.16176466134,0.9437327365111666
0,10,17,0.6453372975127033,0,3576.455821818591,8998.934611951508,0.9435731725433024
0,10,18,0.5761369588484268,0,4961.430247951155,7851.5854098251675,0.9845367567737743
0,10,19,0.45292608311204224,3.830150210643968,3482.1188239293774,8412.47544906842,0.9694189176672929
0,10,20,0,3.7169899554712886,2737.739426880662,7784.826465859826,0.9727336813773011
0,10,21,0,0,3409.205932131105,8232.085371706311,0.9607773203249452
0,10,22,0,0,3151.0851197183074,780.9674663576056,0.9912283783708375
0,10,23,0,0,3679.6958363060185,935.1145252538017,0.9283007097324835
0,10,24,0,0,2755.9299301248116,2238.0445836642584,0.966851178865872
0,11,1,0,5.315975140976067,3425.4255610816267,380.92613778098604,0.9803933292392376
0,11,2,0,5.604509718524177,3489.0348496020706,144.04114787049463,0.9983009467317502
0,11,3,0,3.1150071696408235,2795.1676416402406,440.48978315922966,0.975116675615786
0,11,4,0,2.8510626783330975,4231.318632976774,734.064371756115,1.0015323602712294
0,11,5,0,3.07141755119788,2913.153838464284,144.82131526969735,0.9540874585494337
0,11,6,0,5.741682066244769,3067.1352171380404,84.09854907723563,0.9998881591588679
0,11,7,0,3.2673170617921947,3614.4963768558023,18.0898660743265,0.9754935919191713
0,11,8,0,4.603858163169061,4090.9972887162353,449.9209389421799,0.9583724328751192
0,11,9,0.5261605800142837,2.936779625697317,2671.7730392453923,1483.5600080489774,0.956717840170669
0,11,10,0.45807964813890395,4.884457010058474,3510.3899443149253,51.876960211506564,1.0231556068923602
0,11,11,0.5874762769043859,4.880987900359287,3346.8158991619257,2556.2685194882843,0.9452409802127337
0,11,12,0.5218266046365778,5.5931053375963415,3801.7224154909513,3740.5257029771915,0.999381619918383
0,11,13,0.7481634173487833,2.9735112093200184,3113.980150180189,2538.953040937521,0.9518315692822964
0,11,14,0.5510899494176638,4.611924726827521,4380.412206377554,9752.915869223258,0.9974554615578098
0,11,15,0.639490042701739,3.365110376733603,5396.856210186247,9513.819468056625,0.9113408482206633
0,11,16,0.3920175362348935,3.761086126686808,4893.96906698073,8437.931628122267,0.9743660582867225
0,11,17,0.46851635377324374,4.75925933582692,4424.193916725483,8970.69868461518,1.0032732873083443
0,11,18,0.3580820443684008,6.376589166903744,3587.204994505824,9161.837819759345,0.9887743446481381
0,11,19,0.2898219481233032,4.470817222416596,4211.226933379073,9318.546103108065,0.9816375032295948
0,11,20,0,4.875039105430014,4006.548206891913,7328.393082666433,0.933099364762618
0,11,21,0,3.1751024187490056,3885.4461680564705,8008.274020655313,0.9867998506535974
0,11,22,0,6.578198878644356,3848.463105335245,160.37492978573653,0.9825601290509913
0,11,23,0,6.339324603899842,3370.6808089215015,1208.9141375097374,0.9088873488605252
0,11,24,0,6.713814438179773,3429.272685720557,1318.8426352320437,0.975152882298081
0,12,1,0,4.8944827013503005,3081.876042645832,2512.4788734941244,0.9815423159788383
0,12,2,0,4.3665303010508385,2589.152544826953,112.76060492433457,0.9411850127905103
0,12,3,0,6.92800818649652,2412.8588688606465,2177.2945530464963,0.9982883664393412
0,12,4,0,3.9761224888768325,2887.56918136096,657.2134884448379,0.958500288106182
0,12,5,0,3.3213324764112087,3489.7789477377323,729.4887365460661,0.9865051400113373
0,12,6,0,3.092895015559716,2497.4260326539975,811.2817786122753,0.9707796027642435
0,12,7,0,3.3218968807811735,3481.0699480071635,1103.1011200649086,0.9660551707300733
0,12,8,0,4.619812304517961,3333.3632385864043,499.9723920966062,1.0234595873608194
0,12,9,0.2587317812510755,4.550442745910774,3322.751980253147,765.005661037491,0.9538220988323878
0,12,10,0.16471618050118955,5.041627536007425,2761.8073862702854,1286.1766914090854,0.9405389990996694
0,12,11,0.4022679982932097,5.4118431626748436,3412.8398104642492,2511.416373893436,0.9811690835706339
0,12,12,0.3958802178080628,2.8001245717745036,3205.4222409720533,1813.8122967479653,0.9790291525075699
0,12,13,0.43050966301838134,5.36867120104562,3899.1357154884113,3745.166552202423,0.9673755942928349
0,12,14,0.22151406869070547,3.0191605332385043,4676.933894487909,10785.84815488681,0.9943727118923836
0,12,15,0.17589741354657423,3.4504934298171985,5332.305412001469,10925.673308267631,0.9812911799232068
0,12,16,0.3210862539294847,5.623011787329989,4354.4759604702895,7872.140008599174,1.0133244191458417
0,12,17,0.25028604409521665,5.82943492000563,4509.190698141461,9689.954070026795,0.9739240708113052
0,12,18,0.246227834724914,3.2525463590699393,4357.109268015135,7156.124185559185,0.9849819721774385
0,12,19,0.23430178215429606,3.4537591763957067,4515.097421282465,6329.993649365715,0.9617613835143526
0,12,20,0,3.7254837112716177,3414.6691289723485,6299.205968747334,0.961948469132827
0,12,21,0,3.7309945722259954,3334.696454366005,6755.140341576626,0.9924239123608009
0,12,22,0,6.729325113058877,3754.1218403353496,1753.7486407614642,0.9350723753317687
0,12,23,0,2.934438820491602,3367.524854938814,194.62919393397794,0.977939558631091
0,12,24,0,4.402812356492895,3452.3227865380477,185.37802754074045,0.9949621845245022
0,13,1,0,9.292326476197818,3495.284085557517,1088.5395600593515,0.9809112032583464
0,13,2,0,9.017718078407741,3665.330646823932,777.8308958033307,0.9780314070549738
0,13,3,0,8.840008875721368,3723.7360980333724,1157.93983287469,0.9565430221685389
0,13,4,0,10.213233506068198,3334.4063434694126,130.59286069112315,0.9952839691707901
0,13,5,0,8.507785027424303,3183.387444507661,790.3711670273065,0.9958132788049924
0,13,6,0,9.48464693750305,3339.433896959588,89.78782166975948,0.9459313479586128
0,13,7,0,8.681703994783843,3300.4231808593204,2075.463320499357,1.053539883340904
0,13,8,0,10.26694959739312,3468.7343274526334,963.3941185604283,0.9433605452292377
0,13,9,0.13196771836756654,9.402192328199659,3465.9951944231752,1658.2566219291286,0.957250275728272
0,13,10,0.125362872913664,10.713070078232924,2842.165052966527,491.4665638708788,0.9885209988789688
0,13,11,0.13096177361950634,9.868186961097146,2705.2712766604814,1025.8857832157357,1.0089194682485183
0,13,12,0.09083912974280454,10.581840538171159,3465.0921739975915,3766.5436049972664,0.9831247948459836
0,13,13,0.19479389614985787,9.341868212190567,3195.433610894324,2489.403688365302,0.9957377051083527
0,13,14,0.10769925983594604,10.33537122490082,4994.298036849775,10190.038303419242,0.9339848356246555
0,13,15,0.09141131623860493,10.367570329577772,4674.281125736021,10872.605287216882,0.9573388036025541
0,13,16,0.09426824955994338,11.170400905549931,4599.559847360896,8608.984168677864,0.9565805120304589
0,13,17,0.05661876556131182,9.852861319191389,4567.0964272341425,10480.539359283574,0.9768791873825233
0,13,18,0.09952142052373826,9.558979959577876,4928.59188137795,8553.398417712948,0.9727721685270484
0,13,19,0.001775038512739824,11.019009798464728,3710.3036916234437,7572.203191155447,0.9802171930076327
0,13,20,0,10.832646291092884,4002.362890165225,6642.266851231767,0.9690332893679899
0,13,21,0,9.073841691731452,3655.44944930248,6354.244502893706,0.976413867269538
0,13,22,0,8.731399278605311,3659.217644841091,483.4209216278391,1.0007032948496986
0,13,23,0,9.822341133662839,3405.9067757531766,1561.6999621557682,0.9716419711494899
0,13,24,0,9.513382731632738,3463.9276225803465,631.3703141115534,0.9395014847448754
0,14,1,0,0,4014.9219168359564,527.4812275590434,0.9998341347066697
0,14,2,0,0,3458.4582284982757,380.67952122306093,0.953931666863099
0,14,3,0,0,2442.481575087753,2311.976749088639,0.9618311262511695
0,14,4,0,0,3403.708728810712,719.6496157082507,0.9955510710208029
0,14,5,0,0,2800.15397085851,1079.8279573707182,0.9351087715511511
0,14,6,0,0,3346.6701656518253,2360.953428916064,1.0036157488973823
0,14,7,0,0,3004.2397699916664,29.221608919221875,0.9493084709111096
0,14,8,0.4959563471978121,0,3687.3045691107336,1192.1774697489532,0.9578850706293361
